Name,SoldPrice,AskPrice,Rooms,Size,MonthlyRent,YearlyRent,YearBuilt,Region,Kommun,Lat,Log
Astrakangatan 2 Vån 5,1750000,1595000.0,2.0,42.0,2649.0,2700.0,1956.0,Hässelby,Stockholms,59.3715131,17.8414463
Blomsterkungsvägen 116a Vån 2,1700000,1595000.0,,38.0,2170.0,,2019.0,Hässelby Norra Villastad,Stockholms,59.3810191,17.8114693
Bruksgatan 6A,1550000,1495000.0,2.0,41.0,2351.0,4536.0,1947.0,Nykvarn,Nykvarn,59.2,17.416667
Karlslundsgatan 22,1750000,1595000.0,2.0,53.0,3468.0,,1962.0,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1750000,1595000.0,2.0,53.0,3468.0,,1962.0,Södertälje,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1700000,1595000.0,2.0,53.0,3314.0,3000.0,,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1700000,1595000.0,2.0,53.0,3314.0,3000.0,,Södertälje,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1700000,1495000.0,2.0,53.0,3438.0,,1962.0,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1700000,1495000.0,2.0,53.0,3438.0,,1962.0,Södertälje,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1625000,1395000.0,2.0,53.0,3176.0,,1962.0,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1625000,1395000.0,2.0,53.0,3176.0,,1962.0,Södertälje,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1850000,1795000.0,3.0,71.0,4462.0,,1962.0,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1850000,1795000.0,3.0,71.0,4462.0,,1962.0,Södertälje,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1890000,1895000.0,3.0,71.0,4545.0,,1962.0,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1890000,1895000.0,3.0,71.0,4545.0,,1962.0,Södertälje,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1820000,1795000.0,3.0,71.0,4540.0,,1962.0,Bårstaberget,Södertälje,59.1964289,17.6271663
Karlslundsgatan 22,1820000,1795000.0,3.0,71.0,4540.0,,1962.0,Södertälje,Södertälje,59.1964289,17.6271663
Vinlandsvägen 2F,1700000,1650000.0,2.0,53.0,2818.0,3600.0,2017.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Törnrosavägen 5,1650000,1595000.0,3.0,67.0,4073.0,6000.0,1958.0,Karlhov,Södertälje,59.2058795,17.6021281
Bruksgatan 6,1495000,1495000.0,1.0,34.0,2009.0,2400.0,2012.0,Brunnsäng,Södertälje,59.2123281,17.6330566
Bruksgatan 6,1495000,1495000.0,1.0,34.0,2009.0,2400.0,2012.0,Grusåsen,Södertälje,59.2034881,17.6352484
Bruksgatan 6,2740000,2495000.0,3.0,73.0,3744.0,5100.0,2012.0,Brunnsäng,Södertälje,59.2123281,17.6330566
Bruksgatan 6,2740000,2495000.0,3.0,73.0,3744.0,5100.0,2012.0,Grusåsen,Södertälje,59.2034881,17.6352484
Höjdgatan 11,1625000,1595000.0,3.0,67.0,4835.0,4198.0,1945.0,Nynäshamn,Nynäshamn,58.9056457,17.9470987
Terapivägen 12D,1275000,1095000.0,2.0,48.0,4831.0,1476.0,,Huddinge,Huddinge,59.2293827,17.9748815
Terapivägen 12D,1275000,1095000.0,2.0,48.0,4831.0,1476.0,,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 12D,1567000,1395000.0,3.0,77.0,7017.0,3600.0,1975.0,Huddinge,Huddinge,59.2293827,17.9748815
Terapivägen 12D,1567000,1395000.0,3.0,77.0,7017.0,3600.0,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 12D,1500000,1295000.0,2.0,48.0,4736.0,3600.0,1975.0,Huddinge,Huddinge,59.2293827,17.9748815
Terapivägen 12D,1500000,1295000.0,2.0,48.0,4736.0,3600.0,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 12D,1175000,995000.0,1.0,24.0,2400.0,2400.0,1975.0,Huddinge,Huddinge,59.2293827,17.9748815
Terapivägen 12D,1175000,995000.0,1.0,24.0,2400.0,2400.0,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Vikingavägen 15 1/2 tr,1390000,1195000.0,1.0,38.0,2459.0,1800.0,1956.0,Handen,Haninge,59.1676451,18.1409008
Aspnäsvägen 34,1485000,1295000.0,1.0,48.0,2475.0,,1970.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Engelbrektsvägen 41B,1595000,1595000.0,1.0,33.0,1997.0,,2017.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Engelbrektsvägen 41B,1590000,1590000.0,1.0,33.0,1997.0,4000.0,2017.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Engelbrektsvägen 41B,1950000,1895000.0,2.0,46.0,2574.0,2400.0,,Jakobsberg,Järfälla,59.4238735,17.8329911
Växthusvägen 19,1250000,1250000.0,1.0,26.0,1700.0,,2013.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Växthusvägen 19,1900000,1900000.0,3.0,64.0,4257.0,2400.0,2013.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Växthusvägen 19,1995000,1995000.0,3.0,69.0,4590.0,,,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Växthusvägen 9,1350000,1350000.0,,35.0,2220.0,,2017.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Växthusvägen 9,1395000,1395000.0,1.0,36.0,2270.0,3000.0,2017.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Sandstuguvägen 57,1549000,1550000.0,,28.0,1667.0,,2016.0,Uttran,Botkyrka,59.1921285,17.8052198
Ekstigen 2,1300000,1295000.0,2.0,43.0,3611.0,1800.0,,Västerhaninge,Haninge,59.1221593,18.1085969
Norrkärrsvägen 8,1700000,1495000.0,1.0,22.0,1938.0,10800.0,,Nacka,Nacka,59.3120997,18.2073591
Vatt-Annas väg 29,1635000,1595000.0,4.0,95.0,6548.0,3600.0,1989.0,Lina Hage,Södertälje,59.2111569,17.591963
Lomvägen 36,1600000,1495000.0,1.0,35.0,2223.0,,1972.0,Kärrdal,Sollentuna,59.4283893,17.94845
Lagmansbacken 7 6 tr,1550000,1550000.0,2.0,36.0,2250.0,,2018.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Dammtorpsbacken 2,1580000,1450000.0,1.0,32.0,2091.0,4080.0,1960.0,Rönninge,Salem,59.1939891,17.7484631
Mariekällgatan 32B,990000,995000.0,1.0,32.0,2202.0,4500.0,1951.0,Mariekäll,Södertälje,59.1893891,17.6263666
Södergatan 15C,1325000,1350000.0,2.0,63.0,5336.0,3132.0,1991.0,Sigtuna,Sigtuna,59.6165201,17.7236301
Ekilla gårdsväg 28,1730000,1650000.0,3.0,78.0,4628.0,7620.0,1972.0,Ekilla,Sigtuna,59.6286525,17.83463
Kolmårdsvägen 41 2 tr,1595000,1595000.0,1.0,26.0,1661.0,5604.0,1950.0,Killinge,Lidingö,59.357953,18.2100696
Kolmårdsvägen 41 2 tr,2500000,2395000.0,2.0,58.0,3037.0,4800.0,1950.0,Killinge,Lidingö,59.357953,18.2100696
Ekilla gårdsväg 68,1500000,1500000.0,2.0,62.0,3903.0,3372.0,1972.0,Ekilla,Sigtuna,59.6286525,17.83463
Svampskogsvägen 15,1570000,1495000.0,1.0,28.0,2760.0,,2000.0,Vallentuna,Vallentuna,59.583333,18.216667
Ringvägen 33,1500000,1550000.0,2.0,40.0,2483.0,,1953.0,Åbylund,Haninge,59.132036049999996,18.100379172784073
Domarebacken 14,1595000,1595000.0,2.0,65.0,3747.0,,1971.0,Alby,Botkyrka,59.2391772,17.8450902
Almbygatan 10 4tr,1650000,1595000.0,2.0,40.0,2333.0,,2017.0,Rinkeby,Stockholms,59.3881231,17.9285698
Kantarellvägen 153 stor uteplats!,1600000,1595000.0,1.0,35.0,3133.0,,2002.0,Bällstaberg,Vallentuna,59.5126896,18.0835692
Bjursätragatan 114,1750000,1695000.0,1.0,37.0,2485.0,3000.0,1957.0,Rågsved Högdalen Hagsätra,Stockholms,59.2566889,18.0284454
Frejgatan 45,1500000,1495000.0,3.0,75.0,5042.0,5040.0,1967.0,Valsta,Sigtuna,59.6170229,17.8350314
Lejonets gata 374,1400000,1295000.0,2.0,66.0,5183.0,,1971.0,Brandbergen,Haninge,59.1700044,18.1688215
Sjömansvägen 61 markplan,1695000,1595000.0,2.0,42.0,2827.0,12000.0,1989.0,Lyckeby,Haninge,59.049722,18.266667
Tullingebergsvägen 11,1580000,1595000.0,1.0,39.0,2359.0,,1961.0,Tullingeberg,Botkyrka,59.21281,17.910633
Oxens gata 258,1450000,1450000.0,2.0,46.0,3288.0,,1970.0,Brandbergen,Haninge,59.1700044,18.1688215
Kvarnvägen 6,1395000,1295000.0,1.0,31.0,2811.0,4200.0,,Jakobsberg,Järfälla,59.4238735,17.8329911
Kvarnvägen 6,1395000,1295000.0,1.0,31.0,2811.0,4200.0,,Järfälla,Järfälla,59.416667,17.766667
Kvarnvägen 6,2155000,1995000.0,3.0,76.0,4661.0,,,Jakobsberg,Järfälla,59.4238735,17.8329911
Kvarnvägen 6,2155000,1995000.0,3.0,76.0,4661.0,,,Järfälla,Järfälla,59.416667,17.766667
Odins väg 12,1160000,995000.0,,47.0,3759.0,,1969.0,Nynäshamn,Nynäshamn,58.9056457,17.9470987
Vatt-Annas Väg 27,1650000,1395000.0,3.0,82.0,5693.0,,1989.0,Lina Hage,Södertälje,59.2111569,17.591963
Vatt-Annas Väg 27,1650000,1395000.0,3.0,82.0,5693.0,,1989.0,Linahage,Södertälje,59.1964289,17.6271663
Vatt-Annas Väg 27,1400000,1400000.0,,79.0,5419.0,4800.0,1990.0,Lina Hage,Södertälje,59.2111569,17.591963
Vatt-Annas Väg 27,1400000,1400000.0,,79.0,5419.0,4800.0,1990.0,Linahage,Södertälje,59.1964289,17.6271663
Rondellen 16,1525000,1395000.0,2.0,63.0,4453.0,,,Kallhäll,Järfälla,59.4522794,17.8072383
Rondellen 16,1450000,1395000.0,1.0,41.0,2998.0,3000.0,1956.0,Kallhäll,Järfälla,59.4522794,17.8072383
Vidargatan 7,1230000,1230000.0,1.0,41.0,2790.0,5450.0,1971.0,Valsta,Sigtuna,59.6170229,17.8350314
Vidargatan 7,1300000,1300000.0,2.0,55.0,3722.0,4440.0,1971.0,Valsta,Sigtuna,59.6170229,17.8350314
Heimdalsgatan 24 1tr,1500000,1495000.0,3.0,72.0,5143.0,11160.0,1969.0,Valsta,Sigtuna,59.6170229,17.8350314
Huggarvägen 46,1680000,1495000.0,3.0,73.0,5171.0,,,Haninge,Haninge,59.049722,18.266667
Målarvägen 41tr,1595000,1595000.0,2.0,53.0,2093.0,2400.0,1963.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Erikshällsgatan 6E,1200000,1195000.0,2.0,37.0,2560.0,3000.0,1952.0,Mariekäll,Södertälje,59.1893891,17.6263666
Astrakangatan 4,1495000,1495000.0,2.0,42.0,2649.0,,1956.0,Hässelby Gård,Stockholms,59.3669672,17.8439084
Tullingebergsvägen 8C,1750000,1795000.0,2.0,59.0,4268.0,5400.0,1964.0,G:a Tullingeberg,Botkyrka,59.2119171,17.9083867
Tullingebergsvägen 8C,1750000,1795000.0,2.0,59.0,4268.0,5400.0,1964.0,Tullingeberg,Botkyrka,59.21281,17.910633
Tullingebergsvägen 8C,1895000,1895000.0,2.0,55.0,3602.0,3960.0,,G:a Tullingeberg,Botkyrka,59.2119171,17.9083867
Tullingebergsvägen 8C,1895000,1895000.0,2.0,55.0,3602.0,3960.0,,Tullingeberg,Botkyrka,59.21281,17.910633
Holmingegränd 25 1 tr,1580000,1490000.0,3.0,83.0,5674.0,,1968.0,Tensta,Stockholms,59.3957349,17.9032284
Vidargatan 5,1150000,1095000.0,2.0,55.0,3462.0,3432.0,1971.0,Valsta,Sigtuna,59.6170229,17.8350314
Vidargatan 5,1455000,1455000.0,2.0,64.0,3942.0,5772.0,1971.0,Valsta,Sigtuna,59.6170229,17.8350314
Norrbodavägen 7,1530000,1575000.0,2.0,53.0,4120.0,4200.0,2003.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Norrbodavägen 7,2050000,1950000.0,3.0,81.0,5867.0,2451.0,2003.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Sågstuvägen 38,1640000,1495000.0,,51.0,2796.0,,1967.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Lodstigen 1,1510000,1395000.0,3.0,81.0,5662.0,11796.0,1989.0,Lina Hage,Södertälje,59.2111569,17.591963
Lodstigen 1,1950000,1795000.0,4.0,111.0,7490.0,,1990.0,Lina Hage,Södertälje,59.2111569,17.591963
Frejgatan 58,1350000,1350000.0,3.0,75.0,5024.0,6000.0,1967.0,Valsta,Sigtuna,59.6170229,17.8350314
Profilstigen 31,1480000,1295000.0,2.0,66.0,5345.0,3000.0,1984.0,Linahage,Södertälje,59.1964289,17.6271663
Profilstigen 31,1480000,1295000.0,2.0,66.0,5345.0,3000.0,1984.0,Lina Hage,Södertälje,59.2111569,17.591963
Profilstigen 31,1300000,1295000.0,3.0,82.0,6499.0,,1984.0,Linahage,Södertälje,59.1964289,17.6271663
Profilstigen 31,1300000,1295000.0,3.0,82.0,6499.0,,1984.0,Lina Hage,Södertälje,59.2111569,17.591963
Profilstigen 31,2000000,2000000.0,3.0,99.0,7702.0,,1984.0,Linahage,Södertälje,59.1964289,17.6271663
Profilstigen 31,2000000,2000000.0,3.0,99.0,7702.0,,1984.0,Lina Hage,Södertälje,59.2111569,17.591963
Höjdgatan 6,1520000,1450000.0,2.0,56.0,4087.0,5748.0,1944.0,Centrum,Nynäshamn,58.9056457,17.9470987
Idunvägen 10,1750000,1490000.0,2.0,60.0,3952.0,3600.0,1962.0,Handen,Haninge,59.1676451,18.1409008
Idunvägen 10,1780000,1495000.0,,59.0,3671.0,2400.0,1963.0,Handen,Haninge,59.1676451,18.1409008
Hjortronvägen 19,1425000,1495000.0,1.0,45.0,2586.0,1200.0,1969.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Hjortronvägen 19,1370000,1250000.0,1.0,45.0,2499.0,2400.0,1969.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Härnevi Skolväg 9 B bv,1420000,1450000.0,1.0,29.0,1611.0,3300.0,2018.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Lädersättravägen 99 6tr,1725000,1725000.0,2.0,62.0,4362.0,5772.0,1967.0,Kallhäll,Järfälla,59.4522794,17.8072383
Rosenhöjdsvägen 25,1700000,1595000.0,3.0,83.0,5324.0,,1967.0,Rosenlund,Södertälje,59.1973443,17.6448838
Rosenhöjdsvägen 25,1700000,1595000.0,3.0,83.0,5324.0,,1967.0,Fogdetorp,Södertälje,59.1964289,17.6271663
Rosenhöjdsvägen 25,1900000,1695000.0,3.0,84.0,5483.0,3360.0,1967.0,Rosenlund,Södertälje,59.1973443,17.6448838
Rosenhöjdsvägen 25,1900000,1695000.0,3.0,84.0,5483.0,3360.0,1967.0,Fogdetorp,Södertälje,59.1964289,17.6271663
Odins väg 20,1460000,1350000.0,3.0,81.0,6293.0,6419.0,1969.0,Nynäshamn,Nynäshamn,58.9056457,17.9470987
Römossevägen 19,1710000,1695000.0,2.0,58.0,4571.0,,1999.0,Tullinge,Botkyrka,59.2067468,17.9051873
Römossevägen 19,2300000,2095000.0,3.0,82.0,6217.0,3480.0,,Tullinge,Botkyrka,59.2067468,17.9051873
Bergviksgatan 6C Accepterat pris.,1695000,1695000.0,1.0,43.0,2546.0,1200.0,2018.0,Bergvik,Södertälje,59.1964289,17.6271663
Balders Båge 10 L,1205000,1095000.0,1.0,37.0,2641.0,5148.0,2015.0,Färsna,Norrtälje,59.7731397,18.6919588
Lagmansbacken 3 1 tr,1295000,1295000.0,1.0,29.0,1885.0,3600.0,2018.0,Alby,Botkyrka,59.2391772,17.8450902
Skarpövägen 7 2tr,1750000,1695000.0,,37.0,1995.0,3000.0,1971.0,Boo,Nacka,59.3205986,18.2613337
Kansligränd 18,1495000,1570000.0,1.0,29.0,2012.0,4200.0,2016.0,Kvarnbergsplan,Huddinge,59.2412018,17.994895
Kansligränd 18,1495000,1570000.0,1.0,29.0,2012.0,4200.0,2016.0,Huddinge,Huddinge,59.2293827,17.9748815
Kansligränd 18,1700000,1395000.0,1.0,29.0,1992.0,3000.0,2017.0,Kvarnbergsplan,Huddinge,59.2412018,17.994895
Kansligränd 18,1700000,1395000.0,1.0,29.0,1992.0,3000.0,2017.0,Huddinge,Huddinge,59.2293827,17.9748815
Kansligränd 18,2100000,2100000.0,2.0,46.0,2763.0,2800.0,2016.0,Kvarnbergsplan,Huddinge,59.2412018,17.994895
Kansligränd 18,2100000,2100000.0,2.0,46.0,2763.0,2800.0,2016.0,Huddinge,Huddinge,59.2293827,17.9748815
Kansligränd 18,2195000,1995000.0,2.0,46.0,2764.0,3600.0,2017.0,Kvarnbergsplan,Huddinge,59.2412018,17.994895
Kansligränd 18,2195000,1995000.0,2.0,46.0,2764.0,3600.0,2017.0,Huddinge,Huddinge,59.2293827,17.9748815
Jönåkersvägen 26,1560000,1590000.0,1.0,18.0,1121.0,4200.0,,Svedmyra,Stockholms,59.2774915,18.0671282
Björkstigen 2,1500000,1500000.0,2.0,53.0,4321.0,3600.0,1954.0,Västerhaninge,Haninge,59.1221593,18.1085969
Ringvägen 47,1450000,1450000.0,1.0,30.0,2054.0,4800.0,1963.0,Haninge,Haninge,59.049722,18.266667
Storängsvägen 9 c,1750000,1745000.0,2.0,54.0,3592.0,8112.0,1960.0,Österåker,Österåker,59.4935366,18.4453926
Turebergs allé 41,1550000,1495000.0,1.0,25.0,1544.0,4010.0,2017.0,Tureberg,Sollentuna,59.4272517,17.9462927
Turebergs allé 41,1550000,1495000.0,1.0,25.0,1544.0,4010.0,2017.0,Sollentuna,Sollentuna,59.4283893,17.94845
Turebergs allé 41,2450000,2450000.0,2.0,44.0,2301.0,3600.0,2017.0,Tureberg,Sollentuna,59.4272517,17.9462927
Turebergs allé 41,2450000,2450000.0,2.0,44.0,2301.0,3600.0,2017.0,Sollentuna,Sollentuna,59.4283893,17.94845
Tibble torg 7,1495000,1495000.0,3.0,86.0,6788.0,1308.0,1991.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Enbäcksvägen 2A,1500000,1500000.0,3.0,83.0,5035.0,4800.0,1991.0,Norrtälje,Norrtälje,59.766667,18.7
Nysättravägen 19,1545000,1495000.0,2.0,58.0,3379.0,,1960.0,Brunnsäng,Södertälje,59.2123281,17.6330566
Nysättravägen 19,1545000,1495000.0,2.0,58.0,3379.0,,1960.0,Ritorp,Södertälje,59.2189983,17.6417234
Nysättravägen 19,1450000,1395000.0,2.0,58.0,3826.0,,1960.0,Brunnsäng,Södertälje,59.2123281,17.6330566
Nysättravägen 19,1450000,1395000.0,2.0,58.0,3826.0,,1960.0,Ritorp,Södertälje,59.2189983,17.6417234
Nysättravägen 19,1150000,1095000.0,1.0,37.0,2829.0,7086.0,1960.0,Brunnsäng,Södertälje,59.2123281,17.6330566
Nysättravägen 19,1150000,1095000.0,1.0,37.0,2829.0,7086.0,1960.0,Ritorp,Södertälje,59.2189983,17.6417234
Nysättravägen 19,1755000,1695000.0,3.0,78.0,5054.0,3900.0,1961.0,Brunnsäng,Södertälje,59.2123281,17.6330566
Nysättravägen 19,1755000,1695000.0,3.0,78.0,5054.0,3900.0,1961.0,Ritorp,Södertälje,59.2189983,17.6417234
Tornslingan 39 4tr,1680000,1495000.0,1.0,35.0,2041.0,4068.0,1961.0,Trångsund,Huddinge,59.2278113,18.1303869
Lammholmsbacken 250,1475000,1295000.0,1.0,37.0,2257.0,3000.0,1969.0,Huddinge,Huddinge,59.2293827,17.9748815
Lagmansbacken 3,1440000,1440000.0,2.0,36.0,2340.0,3600.0,2018.0,Alby,Botkyrka,59.2391772,17.8450902
Lagmansbacken 3,1440000,1440000.0,2.0,36.0,2340.0,3600.0,2018.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Lagmansbacken 3,1495000,1495000.0,2.0,46.0,2683.0,440.0,2020.0,Alby,Botkyrka,59.2391772,17.8450902
Lagmansbacken 3,1495000,1495000.0,2.0,46.0,2683.0,440.0,2020.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Hamngatan 21B,1155000,1155000.0,2.0,35.0,3671.0,3600.0,,Nynäshamn,Nynäshamn,58.9056457,17.9470987
Lundmansgatan 7 A,1400000,1275000.0,1.0,40.0,1990.0,,1954.0,Grossgärdet,Norrtälje,59.7555079,18.6900097
Frötunagatan 11C,1365000,1425000.0,1.0,39.0,1991.0,,,Norrtälje,Norrtälje,59.766667,18.7
Slipargränd 13,1650000,1695000.0,2.0,61.0,3597.0,,1959.0,Järfälla,Järfälla,59.416667,17.766667
Lomvägen 617,1395000,1395000.0,1.0,29.0,2106.0,2700.0,1975.0,Sjöberg,Sollentuna,59.4283893,17.94845
Norrbodavägen 13,1695000,1695000.0,2.0,44.0,3472.0,3600.0,2003.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Himmelsbodavägen 36C 1 tr,1250000,1295000.0,1.0,31.0,2102.0,1800.0,1890.0,Tumba,Botkyrka,59.2005555,17.8343123
Bärkingeplan 1 entréplan,1650000,1650000.0,2.0,66.0,4047.0,,1968.0,Tensta,Stockholms,59.3957349,17.9032284
Bergshöjden 48,1750000,1750000.0,1.0,50.0,2342.0,,1972.0,Hallonbergen,Sundbyberg,59.3744594,17.969111
Bergshöjden 48,1795000,1795000.0,1.0,50.0,2452.0,,1972.0,Hallonbergen,Sundbyberg,59.3744594,17.969111
Trehörningen 3,1650000,1650000.0,2.0,54.0,4111.0,7800.0,1952.0,Kallhäll,Järfälla,59.4522794,17.8072383
Lomvägen 609,1575000,1450000.0,1.0,35.0,2525.0,3149.0,1973.0,Sjöberg,Sollentuna,59.4283893,17.94845
Trehörningen 11,1575000,1575000.0,3.0,64.0,4738.0,2640.0,1952.0,Kallhäll,Järfälla,59.4522794,17.8072383
Hertig Carls Väg 47A,1260000,1095000.0,1.0,38.0,2122.0,,,Södra,Södertälje,59.1964289,17.6271663
Vendelsömalmsvägen 201,1550000,1495000.0,1.0,46.0,2939.0,,1967.0,Vendelsö,Haninge,59.193059,18.189047
Vendelsömalmsvägen 201,1550000,1495000.0,1.0,46.0,2939.0,,1967.0,Vendelsömalm,Haninge,59.1832343,18.1754043
Vendelsömalmsvägen 201,1640000,1595000.0,2.0,70.0,4703.0,,1967.0,Vendelsö,Haninge,59.193059,18.189047
Vendelsömalmsvägen 201,1640000,1595000.0,2.0,70.0,4703.0,,1967.0,Vendelsömalm,Haninge,59.1832343,18.1754043
Vendelsömalmsvägen 201,1465000,1495000.0,,46.0,2947.0,,1967.0,Vendelsö,Haninge,59.193059,18.189047
Vendelsömalmsvägen 201,1465000,1495000.0,,46.0,2947.0,,1967.0,Vendelsömalm,Haninge,59.1832343,18.1754043
Riala kyrkväg 9,1750000,1650000.0,5.0,122.0,5815.0,21552.0,1991.0,Riala,Norrtälje,59.6317192,18.5173729
Växthusvägen 11 2 tr,1395000,1395000.0,1.0,36.0,2270.0,6120.0,2017.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Cedergrensvägen 16,1300000,1195000.0,1.0,17.0,873.0,,2018.0,Telefonplan,Stockholms,59.2983614,17.9981996
Cedergrensvägen 16,1300000,1195000.0,1.0,17.0,873.0,,2018.0,Midsommarkransen,Stockholms,59.3019987,17.9975179
Cedergrensvägen 16,1375000,1375000.0,1.0,16.0,1121.0,,1968.0,Telefonplan,Stockholms,59.2983614,17.9981996
Cedergrensvägen 16,1375000,1375000.0,1.0,16.0,1121.0,,1968.0,Midsommarkransen,Stockholms,59.3019987,17.9975179
Cedergrensvägen 16,2200000,1995000.0,,28.0,1463.0,,2018.0,Telefonplan,Stockholms,59.2983614,17.9981996
Cedergrensvägen 16,2200000,1995000.0,,28.0,1463.0,,2018.0,Midsommarkransen,Stockholms,59.3019987,17.9975179
Cedergrensvägen 16,2420000,1995000.0,,28.0,1763.0,,,Telefonplan,Stockholms,59.2983614,17.9981996
Cedergrensvägen 16,2420000,1995000.0,,28.0,1763.0,,,Midsommarkransen,Stockholms,59.3019987,17.9975179
Borgargatan 4A,1550000,1550000.0,2.0,62.0,3930.0,3000.0,1969.0,Grind,Norrtälje,59.7666692,18.7206703
Viltstigen 8 1tr,1700000,1695000.0,1.0,37.0,2733.0,3876.0,2015.0,Edsberg,Sollentuna,59.4467462,17.9696797
Hugingatan 44,1385000,1350000.0,2.0,68.0,4807.0,5100.0,1970.0,Valsta,Sigtuna,59.6170229,17.8350314
Ljungvägen 10 A 15 tr,650000,650000.0,2.0,53.0,2691.0,,1957.0,Hallstavik,Norrtälje,60.0517603,18.5970171
Terapivägen 18D,1250000,995000.0,1.0,24.0,1964.0,,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 18D,1300000,995000.0,1.0,24.0,1964.0,,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 18D,1650000,1595000.0,2.0,62.0,4587.0,,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 18D,1300000,995000.0,1.0,24.0,1851.0,,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 18D,1765000,1495000.0,3.0,62.0,4612.0,3600.0,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Terapivägen 18D,2000000,1795000.0,3.0,73.0,5291.0,3600.0,1975.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Duvedsvägen 13,1650000,1650000.0,1.0,35.0,2633.0,,1955.0,Vällingby,Stockholms,59.3639335,17.8708429
Wibeliusgatan 6C,1370000,1375000.0,1.0,36.0,2889.0,,1947.0,Södertälje,Södertälje,59.1964289,17.6271663
Skyttevägen 7 3 tr,1460000,1425000.0,,40.0,2724.0,,1969.0,Gustavsberg Munkmora,Värmdö,59.3325602,18.3976597
Fiskaruddsvägen 5,1650000,1595000.0,1.0,35.0,2587.0,,1997.0,Rönninge,Salem,59.1939891,17.7484631
Fiskaruddsvägen 5,1900000,1795000.0,2.0,56.0,3681.0,,1996.0,Rönninge,Salem,59.1939891,17.7484631
Ringvägen 56,1690000,1495000.0,2.0,56.0,2770.0,,1958.0,Västerhaninge,Haninge,59.1221593,18.1085969
Lagmansbacken 6 5tr,1550000,1495000.0,2.0,36.0,2334.0,3000.0,2017.0,Norsborg,Botkyrka,59.2439038,17.8127308
Hampvägen 3 Markplan,1725000,1650000.0,2.0,58.0,3986.0,,,Botkyrka,Botkyrka,59.2034494,17.8545982
Tre källors väg 9 2 tr,1600000,1495000.0,4.0,98.0,8390.0,,1990.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Gamla Skolvägen 28,1405000,1195000.0,1.0,20.0,968.0,4332.0,1960.0,Nacka,Nacka,59.3120997,18.2073591
Hammarvägen 43,1550000,1475000.0,1.0,35.0,1914.0,2196.0,1957.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Hammarvägen 43,1520000,1395000.0,1.0,35.0,1914.0,,1960.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Elinsborgsbacken 18,1750000,1695000.0,3.0,78.0,5189.0,,1970.0,Tensta,Stockholms,59.3957349,17.9032284
